ID_Cliente;Churn;Genero;Idoso;Parceiro;Dependentes;Tempo_Contrato;Servico_Telefone;Linhas_Multiples;Servico_Internet;Seguranca_Online;Backup_Online;Protecao_Dispositivo;Suporte_Tecnico;Streaming_TV;Streaming_Filmes;Contrato;Fatura_Sem_Papel;Metodo_Pagamento;Faturamento_Mensal;Faturamento_Total;Faturamento_Diario;Servicos_Contratados
7143-Bqiba;0;Masculino;0;0;0;10;1;0,0;Dsl;1,0;0,0;0,0;1,0;1,0;0,0;Month-To-Month;0;Bank Transfer (Automatic);62,25;612,95;2,075;4,0
7145-Fejwu;0;Feminino;0;0;1;12;1;1,0;Fiber Optic;0,0;1,0;1,0;0,0;1,0;1,0;Month-To-Month;1;Electronic Check;105,3;1275,65;3,51;7,0
7147-Aybaa;0;Masculino;0;0;0;37;1;0,0;Fiber Optic;0,0;0,0;0,0;0,0;0,0;0,0;Month-To-Month;1;Mailed Check;70,35;2552,9;2,3449999999999998;2,0
7148-Xzpha;0;Masculino;0;1;1;55;1;0,0;Fiber Optic;0,0;1,0;0,0;1,0;0,0;0,0;Month-To-Month;0;Electronic Check;79,4;4238,45;2,646666666666667;3,0
7153-Chrbv;0;Feminino;0;1;1;57;1;0,0;Dsl;1,0;0,0;1,0;1,0;0,0;0,0;One Year;1;Mailed Check;59,3;3274,35;1,9766666666666666;5,0
7153-Oanio;1;Masculino;0;0;0;1;1;0,0;Fiber Optic;0,0;0,0;0,0;0,0;0,0;0,0;Month-To-Month;0;Electronic Check;69,95;69,95;2,3316666666666666;1,0
7156-Mhugy;1;Masculino;1;0;0;13;1;0,0;Fiber Optic;0,0;0,0;0,0;0,0;1,0;1,0;Month-To-Month;1;Electronic Check;90,5;1201,15;3,0166666666666666;4,0
7156-Mxbje;0;Feminino;0;0;0;43;1;1,0;Dsl;0,0;1,0;1,0;1,0;1,0;1,0;One Year;0;Credit Card (Automatic);85,1;3662,25;2,8366666666666664;7,0
7157-Smcfk;0;Masculino;0;0;1;61;1;0,0;No;0,0;0,0;0,0;0,0;0,0;0,0;Two Year;0;Mailed Check;19,75;1124,2;0,6583333333333333;1,0
7159-Fvypk;0;Feminino;0;1;1;3;1;1,0;Dsl;0,0;1,0;1,0;0,0;1,0;0,0;Month-To-Month;1;Bank Transfer (Automatic);69,15;235,0;2,305;6,0
7159-Nokyq;0;Masculino;0;1;0;67;1;1,0;Fiber Optic;0,0;1,0;1,0;0,0;0,0;1,0;Two Year;1;Electronic Check;93,15;6368,2;3,105;6,0
7161-Dfhuf;0;Feminino;0;1;0;71;1;1,0;No;0,0;0,0;0,0;0,0;0,0;0,0;Two Year;0;Mailed Check;23,85;1672,1;0,795;2,0
7162-Wphpm;0;Masculino;0;1;1;58;1;1,0;Dsl;1,0;1,0;1,0;1,0;0,0;0,0;Two Year;0;Credit Card (Automatic);71,6;4230,25;2,3866666666666663;6,0
7163-Oceqi;0;Masculino;0;1;1;22;1;1,0;Dsl;0,0;0,0;1,0;1,0;1,0;1,0;One Year;1;Mailed Check;78,65;1663,75;2,621666666666667;7,0
7164-Bptut;0;Masculino;0;0;1;57;1;1,0;Dsl;1,0;1,0;1,0;1,0;1,0;1,0;Two Year;0;Mailed Check;89,55;5012,35;2,985;8,0
7165-Cnjfg;0;Masculino;1;1;0;35;1;1,0;Fiber Optic;1,0;1,0;0,0;0,0;0,0;1,0;Month-To-Month;1;Electronic Check;94,55;3365,4;3,1516666666666664;6,0
7167-Pceyd;0;Masculino;0;0;0;67;1;0,0;No;0,0;0,0;0,0;0,0;0,0;0,0;Two Year;1;Mailed Check;19,8;1311,3;0,66;2,0
7168-Hdqhg;0;Feminino;0;1;1;36;1;0,0;No;0,0;0,0;0,0;0,0;0,0;0,0;Month-To-Month;0;Bank Transfer (Automatic);19,2;702,9;0,64;1,0
7169-Ywamk;0;Masculino;0;1;1;72;1;0,0;Dsl;1,0;1,0;0,0;1,0;1,0;0,0;Two Year;0;Bank Transfer (Automatic);68,4;4855,35;2,2800000000000002;5,0
7173-Tetgo;0;Feminino;1;1;0;72;1;1,0;Fiber Optic;1,0;0,0;0,0;0,0;0,0;0,0;Two Year;0;Bank Transfer (Automatic);78,5;5602,25;2,6166666666666667;3,0
7175-Ntixe;0;Feminino;0;0;0;25;1;0,0;Dsl;1,0;0,0;0,0;1,0;1,0;1,0;Month-To-Month;1;Credit Card (Automatic);76,15;1992,95;2,5383333333333336;6,0
7176-Wionm;0;Feminino;0;1;0;12;0;0,0;Dsl;0,0;0,0;1,0;0,0;1,0;1,0;Month-To-Month;1;Bank Transfer (Automatic);49,85;617,15;1,6616666666666666;4,0
7176-Wrtnx;0;Masculino;0;0;0;70;1;1,0;Fiber Optic;1,0;1,0;1,0;1,0;1,0;1,0;Two Year;1;Bank Transfer (Automatic);114,95;7711,25;3,8316666666666666;9,0
7180-Pisog;1;Masculino;0;1;1;1;1;1,0;Fiber Optic;0,0;0,0;0,0;0,0;0,0;0,0;Month-To-Month;1;Electronic Check;74,5;74,5;2,4833333333333334;3,0
7181-Bqybv;1;Feminino;0;1;1;1;1;1,0;Fiber Optic;1,0;0,0;1,0;0,0;1,0;1,0;Month-To-Month;1;Electronic Check;102,45;102,45;3,415;7,0
7181-Oqcut;0;Masculino;0;0;0;21;1;1,0;Fiber Optic;1,0;0,0;1,0;0,0;1,0;1,0;Month-To-Month;0;Mailed Check;103,85;2215,0;3,4616666666666664;6,0
7182-Ovlbj;0;Feminino;0;1;1;62;1;1,0;Fiber Optic;1,0;0,0;0,0;0,0;1,0;1,0;Two Year;1;Bank Transfer (Automatic);101,15;6638,35;3,371666666666667;6,0
7184-Lruur;0;Feminino;0;0;0;22;1;0,0;Dsl;0,0;1,0;1,0;0,0;1,0;0,0;One Year;0;Bank Transfer (Automatic);65,25;1441,8;2,175;4,0
7188-Cbbba;0;Feminino;0;0;0;65;1;1,0;Fiber Optic;0,0;1,0;1,0;0,0;1,0;0,0;One Year;1;Electronic Check;95,5;6153,85;3,183333333333333;6,0
7190-Xhtwj;0;Feminino;0;0;0;38;1;0,0;No;0,0;0,0;0,0;0,0;0,0;0,0;One Year;0;Mailed Check;19,3;755,5;0,6433333333333333;1,0
7191-Adrgf;0;Masculino;0;1;0;44;0;0,0;Dsl;0,0;1,0;1,0;0,0;1,0;1,0;Two Year;0;Bank Transfer (Automatic);54,3;2390,45;1,8099999999999998;4,0
7196-Liwrh;0;Feminino;0;0;0;6;1;0,0;No;0,0;0,0;0,0;0,0;0,0;0,0;Two Year;0;Mailed Check;19,55;124,45;0,6516666666666667;1,0
7197-Vojmm;0;Masculino;0;1;0;67;1;0,0;Dsl;1,0;1,0;0,0;1,0;0,0;1,0;Two Year;1;Credit Card (Automatic);69,2;4671,65;2,3066666666666666;6,0
7198-Glxtc;1;Masculino;0;0;0;2;1;0,0;Fiber Optic;0,0;0,0;0,0;0,0;1,0;0,0;Month-To-Month;0;Electronic Check;79,0;143,65;2,6333333333333333;2,0
7203-Oykct;0;Masculino;0;0;0;72;1;1,0;Fiber Optic;0,0;1,0;1,0;0,0;1,0;1,0;One Year;1;Electronic Check;104,95;7544,3;3,4983333333333335;7,0
7205-Baiad;0;Feminino;0;0;0;40;1;0,0;No;0,0;0,0;0,0;0,0;0,0;0,0;Two Year;1;Bank Transfer (Automatic);20,6;827,3;0,6866666666666668;2,0
7206-Gzcdc;1;Feminino;1;0;0;1;1;0,0;Fiber Optic;0,0;0,0;0,0;0,0;0,0;0,0;Month-To-Month;1;Electronic Check;69,25;69,25;2,308333333333333;2,0
7206-Pqbbz;0;Masculino;1;1;0;11;1;0,0;Fiber Optic;0,0;0,0;0,0;0,0;0,0;0,0;Month-To-Month;1;Electronic Check;70,2;834,7;2,3400000000000003;2,0
7207-Rmrdb;1;Feminino;0;1;1;65;1;1,0;Fiber Optic;0,0;1,0;1,0;0,0;1,0;1,0;Month-To-Month;1;Electronic Check;105,5;6985,65;3,5166666666666666;7,0
7208-Psihr;0;Feminino;0;1;0;70;1;1,0;Fiber Optic;0,0;0,0;1,0;1,0;1,0;1,0;Two Year;1;Bank Transfer (Automatic);104,3;7188,5;3,4766666666666666;7,0
7209-Jcuds;1;Masculino;0;0;0;10;1;0,0;Fiber Optic;0,0;0,0;1,0;0,0;1,0;1,0;Month-To-Month;1;Electronic Check;94,9;1048,85;3,1633333333333336;5,0
7216-Ewtrs;1;Feminino;1;1;0;1;1;1,0;Fiber Optic;0,0;0,0;1,0;0,0;1,0;1,0;Month-To-Month;1;Electronic Check;100,8;100,8;3,36;6,0
7216-Kaoid;0;Masculino;0;1;1;41;1;0,0;No;0,0;0,0;0,0;0,0;0,0;0,0;One Year;0;Bank Transfer (Automatic);19,5;798,2;0,65;1,0
7217-Jyhoq;0;Masculino;0;1;1;24;1;0,0;Dsl;1,0;1,0;0,0;1,0;0,0;1,0;Month-To-Month;1;Credit Card (Automatic);70,3;1706,45;2,3433333333333333;6,0
7218-Hkqfk;1;Masculino;0;1;0;2;1;0,0;Fiber Optic;0,0;0,0;0,0;1,0;1,0;1,0;Month-To-Month;1;Electronic Check;94,2;167,5;3,14;5,0
7219-Tlzho;0;Feminino;0;1;1;4;1;0,0;No;0,0;0,0;0,0;0,0;0,0;0,0;Month-To-Month;0;Mailed Check;20,85;62,9;0,6950000000000001;1,0
7225-Cbzpl;0;Masculino;1;1;0;17;1;1,0;Fiber Optic;0,0;0,0;0,0;0,0;1,0;1,0;Month-To-Month;1;Electronic Check;94,8;1563,9;3,1599999999999997;5,0
7225-Iilwy;0;Masculino;0;1;1;68;1;1,0;No;0,0;0,0;0,0;0,0;0,0;0,0;Two Year;0;Mailed Check;25,75;1686,15;0,8583333333333333;2,0
7228-Omtpn;1;Masculino;0;0;0;4;1;0,0;Fiber Optic;0,0;0,0;0,0;0,0;1,0;1,0;Month-To-Month;1;Electronic Check;88,45;370,65;2,9483333333333333;4,0
7228-Paqpd;0;Feminino;0;0;0;14;1;0,0;Dsl;0,0;0,0;0,0;1,0;0,0;1,0;One Year;0;Credit Card (Automatic);59,1;772,85;1,97;3,0
7233-Drtrf;0;Masculino;0;1;0;63;1;1,0;Fiber Optic;0,0;1,0;1,0;0,0;1,0;1,0;Month-To-Month;1;Electronic Check;102,4;6444,05;3,4133333333333336;7,0
7233-Ioqnp;0;Feminino;0;1;0;43;0;0,0;Dsl;1,0;0,0;0,0;1,0;0,0;0,0;Month-To-Month;0;Bank Transfer (Automatic);34,0;1505,35;1,1333333333333333;2,0
7233-Pahhl;0;Masculino;0;1;1;66;1;1,0;Dsl;1,0;0,0;1,0;1,0;1,0;1,0;Two Year;1;Mailed Check;84,0;5714,25;2,8;8,0
7234-Fecyn;1;Feminino;1;0;0;8;1;1,0;Fiber Optic;0,0;0,0;1,0;0,0;1,0;1,0;Month-To-Month;0;Electronic Check;101,35;780,5;3,378333333333333;5,0
7234-Kmnrq;0;Masculino;0;0;0;4;1;0,0;No;0,0;0,0;0,0;0,0;0,0;0,0;Month-To-Month;0;Mailed Check;19,0;73,45;0,6333333333333333;1,0
7235-Nxzcp;1;Masculino;1;0;0;2;1;1,0;Fiber Optic;0,0;0,0;0,0;0,0;0,0;0,0;Month-To-Month;1;Mailed Check;74,85;156,4;2,4949999999999997;3,0
7239-Hzzcx;1;Masculino;0;0;0;1;1;0,0;No;0,0;0,0;0,0;0,0;0,0;0,0;Month-To-Month;0;Mailed Check;19,75;19,75;0,6583333333333333;1,0
7240-Etptr;1;Feminino;0;1;0;9;0;0,0;Dsl;0,0;0,0;1,0;0,0;1,0;1,0;Month-To-Month;1;Electronic Check;48,75;442,2;1,625;4,0
7240-Fqlhe;1;Feminino;1;1;0;18;1;1,0;Fiber Optic;0,0;0,0;0,0;1,0;1,0;1,0;Month-To-Month;0;Bank Transfer (Automatic);99,75;1836,25;3,325;5,0
7241-Ajhfs;0;Masculino;0;0;0;32;1;1,0;Fiber Optic;1,0;0,0;0,0;1,0;0,0;0,0;Month-To-Month;0;Bank Transfer (Automatic);87,65;2766,4;2,921666666666667;4,0
7242-Edtyc;0;Masculino;0;0;1;44;1;0,0;No;0,0;0,0;0,0;0,0;0,0;0,0;Two Year;0;Bank Transfer (Automatic);19,55;819,95;0,6516666666666667;1,0
7242-Qzlxf;1;Masculino;0;0;1;1;0;0,0;Dsl;0,0;0,0;0,0;0,0;0,0;0,0;Month-To-Month;1;Electronic Check;25,3;25,3;0,8433333333333334;1,0
7243-Lcggz;0;Feminino;0;0;0;1;1;0,0;No;0,0;0,0;0,0;0,0;0,0;0,0;Month-To-Month;0;Mailed Check;20,9;20,9;0,6966666666666667;1,0
7244-Kxyzn;0;Feminino;0;0;0;24;1;0,0;No;0,0;0,0;0,0;0,0;0,0;0,0;One Year;0;Credit Card (Automatic);20,45;527,35;0,6816666666666666;1,0
7244-Qwyhg;0;Masculino;0;1;0;50;0;0,0;Dsl;1,0;0,0;0,0;1,0;1,0;0,0;One Year;1;Bank Transfer (Automatic);44,45;2188,45;1,4816666666666667;4,0
7245-Jmttq;0;Feminino;0;0;0;51;1;1,0;Fiber Optic;0,0;1,0;1,0;1,0;1,0;1,0;One Year;1;Electronic Check;111,5;5703,25;3,716666666666667;8,0
7245-Niiwq;0;Feminino;0;0;0;3;1;0,0;Fiber Optic;0,0;0,0;0,0;0,0;0,0;0,0;Month-To-Month;1;Electronic Check;69,85;199,85;2,328333333333333;2,0
7246-Zgqdf;0;Feminino;0;0;1;1;1;0,0;Dsl;1,0;0,0;0,0;1,0;0,0;0,0;Month-To-Month;0;Electronic Check;54,5;54,5;1,8166666666666667;3,0
7247-Xozpb;0;Masculino;0;1;0;53;1;1,0;Dsl;1,0;0,0;1,0;1,0;1,0;0,0;One Year;0;Bank Transfer (Automatic);77,4;4155,95;2,58;6,0
7248-Vzqlc;1;Feminino;1;0;0;47;1;1,0;Fiber Optic;0,0;1,0;1,0;0,0;0,0;0,0;Month-To-Month;1;Bank Transfer (Automatic);85,2;3969,35;2,8400000000000003;5,0
7249-Wbiyx;1;Masculino;0;1;0;10;1;1,0;Fiber Optic;0,0;0,0;0,0;0,0;1,0;0,0;Month-To-Month;1;Electronic Check;85,6;813,85;2,853333333333333;4,0
7250-Eqkiy;1;Feminino;0;1;1;1;1;0,0;Dsl;0,0;0,0;1,0;0,0;0,0;0,0;Month-To-Month;0;Mailed Check;50,45;50,45;1,6816666666666669;2,0
7251-Ljbqn;0;Feminino;1;0;0;40;1;1,0;Fiber Optic;0,0;0,0;1,0;1,0;1,0;1,0;One Year;1;Credit Card (Automatic);103,75;4188,4;3,4583333333333335;7,0
7251-Xfoil;0;Feminino;0;0;0;61;1;1,0;Fiber Optic;0,0;0,0;1,0;0,0;0,0;1,0;Month-To-Month;0;Mailed Check;89,2;5500,6;2,9733333333333336;4,0
7252-Ntgss;0;Feminino;0;0;0;1;1;0,0;Dsl;0,0;0,0;0,0;0,0;0,0;0,0;Month-To-Month;0;Mailed Check;45,15;45,15;1,505;1,0
7253-Uvndw;1;Feminino;0;0;0;46;1;0,0;Dsl;0,0;0,0;1,0;1,0;0,0;0,0;Two Year;0;Credit Card (Automatic);54,35;2460,15;1,8116666666666668;3,0
7254-Iqwoz;1;Masculino;0;0;0;1;1;0,0;Fiber Optic;0,0;0,0;0,0;0,0;0,0;0,0;Month-To-Month;1;Electronic Check;69,65;69,65;2,3216666666666668;2,0
7255-Ssfbc;0;Masculino;0;1;1;72;1;1,0;Fiber Optic;0,0;1,0;1,0;1,0;1,0;1,0;Two Year;1;Bank Transfer (Automatic);112,25;8041,65;3,7416666666666667;8,0
7266-Gssjx;0;Masculino;0;1;1;11;1;0,0;No;0,0;0,0;0,0;0,0;0,0;0,0;Month-To-Month;1;Electronic Check;20,45;250,8;0,6816666666666666;2,0
7267-Frmjw;0;Feminino;0;1;1;25;1;0,0;No;0,0;0,0;0,0;0,0;0,0;0,0;Two Year;0;Mailed Check;20,1;486,05;0,67;1,0
7268-Igmfd;0;Masculino;1;0;0;18;1;1,0;Fiber Optic;0,0;0,0;1,0;1,0;1,0;0,0;Month-To-Month;0;Bank Transfer (Automatic);93,9;1743,9;3,1300000000000003;5,0
7268-Wntcp;0;Masculino;0;1;1;62;1;0,0;No;0,0;0,0;0,0;0,0;0,0;0,0;Two Year;0;Bank Transfer (Automatic);20,45;1297,35;0,6816666666666666;1,0
7269-Jiscy;0;Feminino;0;0;0;55;1;0,0;Dsl;0,0;0,0;0,0;0,0;0,0;0,0;One Year;0;Bank Transfer (Automatic);45,05;2462,6;1,5016666666666665;1,0
7270-Bdioa;1;Feminino;0;0;0;22;1;1,0;Fiber Optic;0,0;0,0;0,0;1,0;1,0;0,0;Month-To-Month;1;Electronic Check;90,0;1993,8;3,0;5,0
7271-Ajdtl;0;Feminino;0;1;0;55;1;1,0;Fiber Optic;0,0;1,0;1,0;0,0;1,0;0,0;Month-To-Month;1;Credit Card (Automatic);94,45;5073,1;3,1483333333333334;6,0
7272-Qdcka;0;Masculino;0;0;0;28;1;1,0;Fiber Optic;0,0;1,0;0,0;0,0;1,0;1,0;One Year;0;Electronic Check;100,2;2688,45;3,3400000000000003;5,0
7273-Tefqd;1;Masculino;1;0;0;3;0;0,0;Dsl;0,0;0,0;1,0;0,0;0,0;1,0;Month-To-Month;1;Electronic Check;41,15;132,2;1,3716666666666666;3,0
7274-Cgtod;0;Masculino;0;0;0;62;0;0,0;Dsl;1,0;1,0;1,0;1,0;0,0;0,0;Two Year;1;Bank Transfer (Automatic);43,7;2618,3;1,4566666666666668;5,0
7274-Rtapz;1;Masculino;0;0;0;1;1;0,0;Fiber Optic;0,0;0,0;0,0;0,0;1,0;1,0;Month-To-Month;1;Electronic Check;90,55;90,55;3,018333333333333;4,0
7277-Kamwt;0;Masculino;0;0;0;13;1;0,0;No;0,0;0,0;0,0;0,0;0,0;0,0;Two Year;0;Credit Card (Automatic);20,0;268,45;0,6666666666666666;1,0
7277-Ozcgz;0;Feminino;0;0;0;22;1;0,0;Fiber Optic;1,0;0,0;0,0;1,0;0,0;1,0;Month-To-Month;1;Electronic Check;89,05;1886,25;2,9683333333333333;5,0
7278-Ckdnc;0;Masculino;1;0;0;24;1;1,0;Fiber Optic;0,0;1,0;0,0;0,0;0,0;0,0;Month-To-Month;1;Electronic Check;80,5;2088,45;2,683333333333333;4,0
7278-Vxadf;0;Masculino;1;1;0;16;1;1,0;Fiber Optic;0,0;0,0;0,0;0,0;1,0;0,0;Month-To-Month;1;Credit Card (Automatic);85,05;1391,15;2,835;4,0
7279-Buywn;1;Feminino;1;0;0;41;1;1,0;Fiber Optic;1,0;1,0;1,0;0,0;1,0;1,0;Month-To-Month;1;Electronic Check;113,2;4689,5;3,7733333333333334;8,0
7279-Nmvjc;0;Feminino;0;0;0;17;1;0,0;No;0,0;0,0;0,0;0,0;0,0;0,0;One Year;0;Bank Transfer (Automatic);19,9;323,15;0,6633333333333333;1,0
7284-Buyec;0;Feminino;0;0;0;5;0;0,0;Dsl;0,0;1,0;0,0;0,0;1,0;1,0;Month-To-Month;1;Credit Card (Automatic);50,95;229,4;1,6983333333333335;4,0
7284-Zzloh;0;Masculino;0;1;0;45;1;0,0;Dsl;1,0;0,0;1,0;0,0;0,0;0,0;Two Year;0;Credit Card (Automatic);53,3;2296,25;1,7766666666666666;3,0
7285-Klotr;0;Feminino;0;1;0;12;1;1,0;Dsl;1,0;0,0;1,0;0,0;1,0;1,0;One Year;0;Electronic Check;78,85;876,75;2,628333333333333;6,0
7291-Cdtmj;0;Masculino;0;0;0;1;1;0,0;No;0,0;0,0;0,0;0,0;0,0;0,0;Month-To-Month;1;Bank Transfer (Automatic);19,65;19,65;0,6549999999999999;2,0
7293-Lscdv;0;Feminino;0;1;1;60;1;0,0;No;0,0;0,0;0,0;0,0;0,0;0,0;Two Year;1;Credit Card (Automatic);19,25;1103,25;0,6416666666666667;2,0
7294-Tmaop;1;Feminino;0;0;0;1;1;0,0;Fiber Optic;0,0;0,0;0,0;0,0;1,0;1,0;Month-To-Month;0;Electronic Check;90,55;90,55;3,018333333333333;3,0
7295-Exsmo;0;Feminino;1;0;0;3;1;0,0;Fiber Optic;0,0;0,0;1,0;0,0;0,0;0,0;Month-To-Month;0;Mailed Check;75,05;202,9;2,5016666666666665;2,0
7295-Jommd;1;Feminino;0;0;1;4;1;0,0;Fiber Optic;0,0;0,0;1,0;1,0;1,0;1,0;Month-To-Month;1;Bank Transfer (Automatic);98,1;396,3;3,27;6,0
7296-Pixqy;0;Feminino;0;1;1;14;1;0,0;Fiber Optic;0,0;0,0;0,0;0,0;0,0;0,0;Month-To-Month;0;Electronic Check;70,2;1046,5;2,3400000000000003;1,0
7297-Dvyga;0;Feminino;0;0;0;51;1;0,0;No;0,0;0,0;0,0;0,0;0,0;0,0;One Year;1;Bank Transfer (Automatic);19,85;996,95;0,6616666666666667;2,0
7298-Izwly;0;Feminino;0;0;0;1;1;0,0;No;0,0;0,0;0,0;0,0;0,0;0,0;Month-To-Month;1;Mailed Check;19,4;19,4;0,6466666666666666;2,0
7299-Gnvpl;0;Feminino;0;1;1;23;1;0,0;Fiber Optic;1,0;1,0;0,0;1,0;0,0;0,0;Month-To-Month;0;Mailed Check;84,4;1936,85;2,8133333333333335;4,0
7301-Abvad;0;Feminino;0;0;0;72;1;1,0;Dsl;0,0;1,0;1,0;1,0;1,0;1,0;Two Year;0;Bank Transfer (Automatic);86,6;6350,5;2,8866666666666663;7,0
7302-Zhmhp;0;Feminino;0;0;0;1;1;0,0;No;0,0;0,0;0,0;0,0;0,0;0,0;Month-To-Month;0;Mailed Check;19,15;19,15;0,6383333333333333;1,0
7305-Papoz;0;Feminino;1;1;0;31;1;1,0;Fiber Optic;0,0;0,0;0,0;0,0;0,0;1,0;Month-To-Month;1;Electronic Check;84,85;2633,4;2,828333333333333;4,0
7305-Zwmaj;0;Masculino;0;1;0;30;1;0,0;No;0,0;0,0;0,0;0,0;0,0;0,0;One Year;0;Credit Card (Automatic);20,7;587,1;0,69;1,0
7306-Ydsoi;0;Masculino;0;1;1;69;1;0,0;Dsl;1,0;1,0;1,0;0,0;0,0;0,0;Two Year;1;Bank Transfer (Automatic);59,75;4069,9;1,9916666666666667;5,0
7310-Egvhz;0;Masculino;0;0;0;1;1;0,0;No;0,0;0,0;0,0;0,0;0,0;0,0;Month-To-Month;0;Bank Transfer (Automatic);20,2;20,2;0,6733333333333333;1,0
7311-Mqjch;0;Feminino;0;0;0;5;1;0,0;No;0,0;0,0;0,0;0,0;0,0;0,0;One Year;0;Electronic Check;19,55;99,6;0,6516666666666667;1,0
7312-Xsbat;0;Masculino;0;0;0;1;1;0,0;Dsl;1,0;0,0;0,0;0,0;0,0;0,0;Month-To-Month;0;Electronic Check;49,75;49,75;1,6583333333333334;2,0
7314-Oxenn;1;Masculino;0;0;0;2;1;1,0;Fiber Optic;0,0;1,0;0,0;0,0;0,0;0,0;Month-To-Month;1;Electronic Check;82,0;184,65;2,7333333333333334;4,0
7315-Wyoaw;0;Masculino;0;0;0;13;1;1,0;Fiber Optic;0,0;0,0;0,0;1,0;1,0;1,0;Month-To-Month;0;Electronic Check;100,75;1313,25;3,3583333333333334;5,0
7317-Ggvpb;1;Masculino;0;1;0;71;1;1,0;Fiber Optic;0,0;1,0;1,0;1,0;1,0;1,0;Two Year;1;Credit Card (Automatic);108,6;7690,9;3,6199999999999997;8,0
7318-Eivko;0;Masculino;0;0;0;8;1;1,0;Dsl;0,0;0,0;0,0;0,0;1,0;0,0;Month-To-Month;1;Electronic Check;59,25;436,6;1,975;4,0
7319-Venrz;0;Masculino;0;0;0;7;1;0,0;Dsl;0,0;0,0;1,0;1,0;1,0;0,0;Month-To-Month;0;Bank Transfer (Automatic);64,3;445,95;2,143333333333333;4,0
7319-Znrtr;0;Masculino;0;1;1;25;1;0,0;No;0,0;0,0;0,0;0,0;0,0;0,0;One Year;0;Electronic Check;19,6;411,15;0,6533333333333334;1,0
7321-Kksdu;0;Masculino;0;0;1;32;1;0,0;No;0,0;0,0;0,0;0,0;0,0;0,0;Two Year;0;Mailed Check;20,5;696,8;0,6833333333333333;1,0
7321-Pkuyw;1;Feminino;0;0;0;11;1;1,0;Fiber Optic;0,0;0,0;0,0;1,0;1,0;0,0;Month-To-Month;0;Electronic Check;90,15;987,95;3,0050000000000003;4,0
7321-Vgnku;0;Feminino;0;1;0;2;1;0,0;Fiber Optic;0,0;0,0;0,0;0,0;0,0;0,0;Month-To-Month;1;Electronic Check;70,35;120,25;2,3449999999999998;2,0
7321-Znsla;0;Masculino;0;1;1;13;0;0,0;Dsl;1,0;1,0;0,0;1,0;0,0;0,0;Two Year;0;Mailed Check;40,55;590,35;1,3516666666666666;3,0
7322-Ocwhc;0;Masculino;1;1;0;72;1;1,0;Fiber Optic;1,0;1,0;1,0;1,0;0,0;0,0;Two Year;1;Bank Transfer (Automatic);93,05;6735,05;3,1016666666666666;7,0
7325-Enzfi;0;Feminino;0;0;0;39;0;0,0;Dsl;1,0;1,0;0,0;1,0;0,0;0,0;One Year;1;Bank Transfer (Automatic);40,3;1630,4;1,3433333333333333;4,0
7326-Rigqz;0;Masculino;0;1;1;6;1;0,0;Fiber Optic;0,0;0,0;0,0;0,0;0,0;0,0;Month-To-Month;1;Electronic Check;69,8;377,85;2,3266666666666667;2,0
7328-Owmom;0;Feminino;0;0;1;31;1;0,0;No;0,0;0,0;0,0;0,0;0,0;0,0;One Year;0;Credit Card (Automatic);20,1;589,25;0,67;1,0
7328-Zjajo;0;Feminino;0;1;1;59;1;0,0;No;0,0;0,0;0,0;0,0;0,0;0,0;Two Year;0;Credit Card (Automatic);19,5;1222,65;0,65;1,0
7330-Wzlnc;1;Feminino;0;0;0;5;1;1,0;Fiber Optic;0,0;1,0;0,0;0,0;1,0;0,0;Month-To-Month;1;Electronic Check;90,8;455,5;3,0266666666666664;5,0
7336-Rllrh;0;Masculino;0;1;0;27;1;1,0;Dsl;1,0;0,0;0,0;1,0;1,0;1,0;One Year;0;Mailed Check;80,85;2204,35;2,695;6,0
7337-Cinud;0;Feminino;0;1;1;8;1;0,0;No;0,0;0,0;0,0;0,0;0,0;0,0;Two Year;0;Bank Transfer (Automatic);19,5;159,35;0,65;1,0
7338-Eriva;0;Masculino;0;0;1;39;0;0,0;Dsl;1,0;0,0;0,0;1,0;1,0;0,0;One Year;0;Bank Transfer (Automatic);45,05;1790,6;1,5016666666666665;3,0
7339-Pogzn;0;Feminino;0;0;0;4;1;1,0;Dsl;0,0;0,0;0,0;0,0;0,0;0,0;Month-To-Month;0;Electronic Check;50,7;214,55;1,6900000000000002;2,0
7340-Ebemv;0;Masculino;0;1;0;29;1;1,0;Fiber Optic;0,0;1,0;0,0;0,0;0,0;0,0;Month-To-Month;1;Bank Transfer (Automatic);80,15;2265,25;2,671666666666667;4,0
7340-Kefqe;0;Feminino;0;1;1;51;0;0,0;Dsl;1,0;0,0;0,0;1,0;0,0;0,0;Two Year;0;Bank Transfer (Automatic);34,2;1782,0;1,1400000000000001;2,0
7341-Lxcaf;1;Masculino;0;1;0;4;1;1,0;Fiber Optic;0,0;0,0;0,0;0,0;0,0;0,0;Month-To-Month;1;Electronic Check;74,65;301,4;2,4883333333333337;3,0
7343-Eobeu;0;Masculino;0;1;0;3;1;1,0;No;0,0;0,0;0,0;0,0;0,0;0,0;Month-To-Month;1;Mailed Check;23,6;89,05;0,7866666666666667;3,0
7346-Medwm;0;Feminino;0;0;0;59;1;1,0;Fiber Optic;0,0;1,0;1,0;0,0;0,0;0,0;Month-To-Month;1;Electronic Check;83,25;4949,1;2,775;5,0
7349-Almux;0;Masculino;0;0;0;37;1;0,0;Dsl;1,0;1,0;1,0;1,0;0,0;0,0;Two Year;0;Bank Transfer (Automatic);65,6;2313,8;2,1866666666666665;5,0
